id	Address	location_county	location_postalCity	location_postalCode	location_state	location_streetName	location_streetNumber	location_subdivision	mls_MLNumber	remarks_publicRemark
165260	2514 Parkside Drive Ne	Fulton	Atlanta	30305	Georgia	Parkside Drive NE	2514	Peachtree Heights	5705525	"The perfect treasure for your discerning Buyer wanting quality construction, open floor plan, and perfect in town location.  With the master on the main level and three additional bedrooms, this jewel lends itself to a small family or empty nester."
165263	"325 E Paces Ferry Road Ne, #705"	Fulton	Atlanta	30305	Georgia	E Paces Ferry Road NE	325	Paces 325	5738309	"Largest standard 2 bedroom unit (outside the penthouse) with incredible downtown views as well as pool and tennis views below. Neutral paint, inviting hallway entrance w/oversized coat closet and laundry. Open LR, DR and kitchen. Master suite w/ trey ceiling has custom California closet system. Master bath w/double vanity, soaking tub and separate shower. Spacious secondary bedroom. Kitchen w/granite and stainless appliances. New light fixtures. Fabulous amenities and location (Buckhead Atlanta, Blue Moon Pizza, barre studio to name a few). Building FHA approved."
165266	1273 University Drive Ne	Dekalb	Atlanta	30306	Georgia	University Drive NE	1273	Morningside	5738438	"Modern Morningside cottage with open floor plan. Hardwood floors throughout first floor, and an abundance of natural light. Home boasts master on the main with separate tub & shower in spa bathroom. Kitchen features stainless steel appliances, granite counter tops, island with breakfast bar, & view to family room. Perfect for entertaining. 2 additional bedrooms upstairs, with joint bathroom. Great for kids, office, or guests. Private backyard with patio & garden area. Street application for annexation has been submitted for APS school system. Wont last!"
165268	3022 Vinings Ferry Drive	Cobb	Atlanta	30339	Georgia	Vinings Ferry Drive	3022	Vinings Ferry	5710099	
165269	730 Arden Close	Fulton	Atlanta	30327	Georgia	Arden Close	730	Arden Close	5717242	"Norman Askin design modeled after a Neel Reid house on .7688 acres, landscaped by Gibbs. Custom built home on a cul de sac in heart of Bkhd. Lovely 2 sty foyer w/10' clgs on main flr. Home was extensively renovated & updated including all new windows in 2014. Gorgeous kitchen features oversized marble island, 6 burner Wolf stove, 2 dishwashers, adjoins breakfast rm/keeping rm w/FRPL & coffered clg. This gracious house has 6 FRPL! Bedrm on first flr & Master suite upstairs, 3 other bedrms w/ensuite baths. Finished 3rd flr playrm or bedrm w/Ba. This is a special house."
165270	72 Spruell Springs Road	Fulton	Sandy Springs	30342	Georgia	Spruell Springs Road	72	Chastain Area	5731840	"Lovely Chastain area home inside the Perimeter.  Quiet street and spacious yard.  Main level features hardwood floors in main living spaces and 3BR/2BA.  The great room features vaulted ceiling, fireplace, built in entertainment cabinet, and access to back deck.  Separate dining room, kitchen with granite counters, breakfast area, and laundry.  Large master bedroom features sitting area with 2 sided fireplace.  Master bath with separate tub/shower and fireplace. Lower level features second kitchen/bonus room, bedroom/bath.  Fenced backyard."
165273	1298 Lanier Boulevard Ne	Fulton	Atlanta	30306	Georgia	Lanier Boulevard NE	1298	Avalon Co Prop	5728139	"Well renovated Morningside home feels new! Master on main. Fabulous natural light. High end kitchen w/Subzero fridge, dacor appliance, double ovens and double door pantry. Bedrooms all generously sized(one being used as den/playroom) and incredible closet space. Master bath spa retreat w/whirlpool tub and separate shower. Lovely backyard w/pergola and patio. Short stroll to Morningside shops & restaurants up the street."
165274	3109 Rockingham Drive	Fulton	Atlanta	30327	Georgia	Rockingham Drive	3109	Castlewood	5736252	"Ultimate family home with 5 bedrooms /4 baths.Brick home in one of Buckhead's best neighborhoods. Walk to Brandon school! Nestled in Castlewood on a majestic lot - .92 acre. Home has inviting front rocking porch surrounded by woods. Inviting open kitchen, den & family dining room w/FRPL. Light filled family room with built-ins opens to deck and backyard. Separate dining rm, music room, 4 bedrm, 3 baths on main level, all w/gleaming hardwood floors. Bright lower level has rec room, bedrm, bath, all opening out to lovely pool. Very large, private backyard w/large dog run."
165275	4431 E Brookhaven Drive Ne	Fulton	Atlanta	30319	Georgia	E Brookhaven Drive NE	4431	Brookhaven	5738624	"Beautiful spacious home on OVER AN ACRE of of level yard and total privacy. This open floor plan features 10' ceilings and a bright Sunroom overlooking WALK OUT BACK YARD with inviting heated pool & cabana. Kitchen w/ Viking & Subzero appliances opens to Family room w/fireplace & custom wine cellar.  Main level spaces include a Study, Dining room & Great room. Spacious Master Suite features fireplace, double balconies & huge closet. Three additional over sized bedrooms each have private baths and one is full Suite w/sitting room. Lower level has Entertainment/Media rm."
165277	"3777 Peachtree Road Ne, #412"	Dekalb	Brookhaven	30319	Georgia	Peachtree Road NE	3777	Peachtree Place	5741128	"This beautiful 1 bedroom, 1 bath condo is located in the sought after Peachtree Place, an ideal location between Buckhead and Brookhaven (on the Dekalb side of the complex= LOWER TAXES)! Not one, but TWO DEEDED PARKING SPACES come with the unit. The bathroom is beautifully renovated and freshly painted. The only shared wall is sound proof making it a quiet space. Amenities include 24 HR security guard, gated community, fitness center, and a resort style pool. FHA loan approved."
165278	979 Crest Valley Drive	Fulton	Atlanta	30327	Georgia	Crest Valley Drive	979	Crest Valley Manor	5725566	"Crest Valley Manor is a gated enclave of secluded estate homes on a private road. English vernacular manor home of the highest quality on a wooded lot and wrapping around a completely private pool, terrace and yard. Elegant master suite on the main floor with 3 additional suites and a playroom upstairs. Finished basement with additional guest suite, bar, game room, sauna and office. Former Alliance Theater Show house. Really special!"
165284	3112 Henderson Walk	Dekalb	Doraville	30340	Georgia	Henderson Walk	3112	Henderson Walk	5744022	Precious Four-Sided Brick Cottage in desirable Lakeside School District! A large Family Room (with paneled walls and working fireplace) that opens up to a huge all-brick patio make this the perfect home for entertaining year round. Formal Living and Dining Rooms provide additional space for entertaining or the Living Room would make an excellent home office. Large Master-on-Main and two generously sized bedrooms upstairs allow for plenty of room for everyone. Tons of great storage throughout main house in addition to the two car garage. NEW ROOF IN 2015!
165286	5340 Greenland Road	Fulton	Sandy Springs	30342	Georgia	Greenland Road	5340	Greenland Park	5743981	"Sandy Springs High Point neighborhood inside 285 at 400,minutes from St Jos/Northside hospitals, walking distance to High Point Rd synagogues/churches/schools.Stunning stackstone/European hardcoat stucco,handcrafted wood trim, oak & stone floors.Fully renovated 2006.Well lit w/ Lrg windows all 3 levels, Master on main, Grt rm w/fp,wet bar & libry,Cook's kitchen w/restaurant grade equip, Dining rm w/butler pantries.Terrace lvl w/ 2 bdrms, bath, media rm & gym. Private outdoor living spaces w/ spacious yard, orchardstone walkways, coffered loggia & pergola covered patios."
165289	245 N Mill Road	Fulton	Sandy Springs	30328	Georgia	N Mill Road	245	Fred Hamrick	5745073	"Great Sandy Springs location on private .77 of an acre with in ground pool. Spacious 3 bdrm/2.5bath ranch home. Separate living room, dining room which can accommodate a large gathering, bar area, family room/den area. Two fireplaces. Double vanities in Owner's suite w/walk-in closet. Bright kitchen w/skylights, granite countertops, & wine refrigerator. Main level laundry room. Freshly painted w/newer systems. Must see to believe. Close to Abernathy Greenway & the River."
165292	1211 Lullwater Park Circle	Dekalb	Atlanta	30306	Georgia	Lullwater Park Circle	1211	Lullwater Park	5722837	"Prime end unit in gated n'hood!Custom built w/lots of upgrades & seller added upgrades after completion. Owner's suite, 2 additional bdms & full bath up. Custom kitchen opens to family/dining room combo with coffered ceiling & oversized deck w/gas line.Living room with beautiful fireplace & built ins. Terrace level w/bedroom & bath or great as flex space. Incredible fenced sideyard and lower level patio offer rare outdoor space for a townhome. Walk/bike to restaurants,VaHi, Beltline,Ponce City Market,schools, parks,etc."
165294	3385 Rilman Road Nw	Fulton	Atlanta	30327	Georgia	Rilman Road NW	3385	Buckhead	5746519	"Exceptional stately home off West Paces Ferry. Spacious floor plan, 10' ceilings, separate living/dining/family/sitting rooms, and hardwood floors throughout the main level.  Great for entertaining.  Open cooks kitchen and large breakfast room.  Large deck.  Second level features hardwood floors, 9' ceilings, 5 full bedrooms/baths, and laundry. En-suite master bedroom with spa style bath and 2 walk in closets.  Daylight terrace level features recreation room, bedroom, bath, exercise room, sauna, storage, and access to screened porch. Private backyard and gated driveway."
165297	3220 Andrews Drive	Fulton	Atlanta	30305	Georgia	Andrews Drive	3220	Buckhead	5746223	Classic Buckhead masterpiece by James Cotton nestled on a hilltop setting ~ exceptional attn to detail. Gracious entry foyer opens to LR w/fplc. Handsome Library w/mahogany finishes.  Banquet DR. Design Galleria cook's kitchen features large island for casual dining + concealed pantry. Fireside keeping rm. Solarium. Stunning Master on main w/fireside sitting rm. & spa bath w/steam shower + heated floors. French doors open to b'ful covered veranda & flat walk out back yard w/brick walkways & lush gardens. Rear stairs to Bonus rm w/3BR/4BA up. 3 fplcs. Truly a fine home.
165299	107 E Wesley Road	Fulton	Atlanta	30305	Georgia	E Wesley Road	107	Garden Hills	5746230	"Enchanting cottage artfully sited on a private lot with pool in coveted Peachtree Hills East neighborhood. Many of the architectural appointments were reclaimed from historic buildings in the South. Antique windows, doors, fixtures and hardware are indicative of the attention to detail that went into creating this unique, one of a kind home. For the car buff: there is a 2 car garage fitted with a lift for a third vehicle and an additional covered space for a 4th car! This home is an ideal alternative to a condo!"
165300	510 Echota Drive Nw	Fulton	Atlanta	30318	Georgia	Echota Drive NW	510	Collier Hills	5731610	Adorable renovated Collier Hills cottage! Completely gutted and renovated kitchen opened up to the dining room in 2013. Incredible backyard fully fenced. Renovated baths and great master suite with walk in closets and double vanity w/tons of storage. Awesome off street parking too.
165301	"5149 Roswell Road, #8"	Fulton	Atlanta	30342	Georgia	Roswell Road	5149	The Summit	5731401	"So much STYLE and SPACE! This lovingly updated and cared for condo is the perfect getaway in a prime location. Thoughtful flooring, painting, kitchen, and bathroom updates make this TOP FLOOR unit a great value and completely move-in ready. Located on the the back of building 5149, you'll enjoy a great natural light and a beautiful wooded view - while being steps from the community pool."
165302	1650 Tailmore Lane	Gwinnett	Lawrenceville	30043	Georgia	Tailmore Lane	1650	Sweetwater Townhomes	5719982	"Great floor plan in this 3 bedroom, 2.5 bath townhome w/upstairs loft area perfect for study area or game table. Current owner removed half wall in kitchen and added granite kitchen counter open to family room, installed hardwood floors on main level and stairs, added ventless fireplace in family room. Large master bedroom has room for king size bed. Master bath features double vanity, separate tub and shower. Nice closet space. 2-car garage w/storage space. Guest parking. Low HOA dues include pool.  Great access to Sugarloaf Mills, dining, I-85, Hwy 316, Sugarloaf Pkwy"
165306	"3657 Peachtree Road, #2A"	Fulton	Atlanta	30319	Georgia	Peachtree Road	3657	The Winston	5747284	"Fabulous unit in The Winston, a boutique concierge bldg. in Buckhead. Exquisite finishes include hdwd flrs, 10' ceilings, fine millwork thuot this 2BR/2BA unit with Den. Gracious entry foyer. Light filled LR w/built-ins. Serene views of  private gardens from balcony. Banquet size DR. Kitchen is stunning with carerra marble island and backsplash & top of line stainless appliances. Flexible floor plan features cozy den.  King size master w/French doors to 2nd balcony. Gorgeous renovated baths. W'ful bldg.w/indoor pool & gym.Guest suites. Walk to Phipps. Shows beautifully."
